row_index,customerID,churn,split
2441,9050-IKDZA,0,development
2442,2205-YMZZJ,1,development
2443,9802-CAQUT,0,development
2444,1254-IZEYF,1,development
2445,0187-WZNAB,0,development
2446,9492-TOKRI,1,development
2447,1475-VWVDO,0,development
2448,9221-OTIVJ,1,development
2449,1357-MVDOZ,0,development
2450,7602-MVRMB,0,development
2451,3325-FUYCG,1,development
2452,5908-QMGOE,1,development
2453,1197-BVMVG,0,holdout
2454,5406-KGRMX,0,holdout
2455,8481-YYXWG,1,development
2456,5968-HYJRZ,0,holdout
2457,5198-EFNBM,0,development
2458,7516-GMHUV,0,development
2459,7140-ADSMJ,0,development
2460,2230-XTUWL,0,development
2461,7706-YLMQA,0,development
2462,2585-KTFRE,0,development
2463,7994-UYIVZ,0,holdout
2464,2609-IAICY,1,development
2465,1740-CSDJP,1,holdout
2466,7717-BICXI,0,development
2467,6559-RAKOZ,0,development
2468,2636-OHFMN,1,development
2469,4716-MRVEN,0,development
2470,2143-LJULT,0,development
2471,1323-OOEPC,1,development
2472,3200-MNQTF,0,development
2473,6164-HXUGH,0,development
2474,5630-IXDXV,0,development
2475,0320-DWVTU,0,development
2476,9135-MGVPY,0,development
2477,1212-GLHMD,0,development
2478,7878-JGDKK,0,development
2479,1088-AUUZZ,0,holdout
2480,0397-GZBBC,1,development
2481,6614-YWYSC,0,development
2482,9588-OZDMQ,0,development
2483,7641-EUYET,1,development
2484,6476-EPYZR,0,development
2485,9921-ZVRHG,1,development
2486,1174-FGIFN,0,development
2487,6620-HVDUJ,0,development
2488,4701-MLJPN,1,holdout
2489,1032-MAELW,0,holdout
2490,7641-TQFHN,0,holdout
2491,1552-TKMXS,0,holdout
2492,9206-GVPEQ,1,development
2493,8622-ZLFKO,0,development
2494,1596-BBVTG,1,development
2495,6188-UXBBR,0,holdout
2496,2333-KWEWW,0,development
2497,5702-SKUOB,0,development
2498,1134-YWTYF,0,development
2499,6061-GWWAV,0,development
2500,0679-TDGAK,0,development
2501,6585-WCEWR,0,development
2502,9067-YGSCA,0,holdout
2503,9067-SQTNS,0,development
2504,8433-WXGNA,1,development
2505,1776-SPBWV,0,development
2506,8735-SDUFN,0,development
2507,9668-PUGNU,0,development
2508,9405-GPBBG,0,development
2509,1926-QUZNN,0,development
2510,3707-GNWHM,1,development
2511,7016-NVRIC,0,development
2512,5829-NVSQN,0,development
2513,9565-AXSMR,0,development
2514,8922-LIEGH,1,development
2515,8869-LIHMK,0,development
2516,8245-UMPYT,1,holdout
2517,5186-SAMNZ,1,holdout
2518,0447-RXSGD,0,holdout
2519,4927-WWOOZ,0,development
2520,5788-YPOEG,0,development
2521,5373-SFODM,1,development
2522,0661-KBKPA,0,development
2523,9081-WWXKP,0,development
2524,0784-ZQJZX,0,development
2525,3133-PZNSR,0,development
2526,5766-ZJYBB,1,development
2527,8931-GJJIQ,1,development
2528,4277-PVRAN,1,development
2529,0022-TCJCI,1,development
2530,0722-SVSFK,0,holdout
2531,3612-YVGSJ,0,development
2532,9825-YCXWZ,0,development
2533,5397-NSKQG,0,holdout
2534,8565-HBFNN,0,development
2535,2000-DHJUY,0,development
2536,0203-HHYIJ,1,development
2537,8670-ERCJH,0,development
2538,7758-UJWYS,0,development
2539,2050-ONYDQ,0,development
2540,7055-JCGNI,0,development
2541,0739-UUAJR,0,development
2542,4826-DXMUP,0,development
2543,0952-KMEEH,1,holdout
2544,7285-KLOTR,0,development
2545,0654-PQKDW,0,holdout
2546,7175-NTIXE,0,development
2547,7963-SHNDT,0,development
2548,9796-BPKIW,0,development
2549,0188-GWFLE,0,development
2550,8129-GMVGI,0,holdout
2551,2882-DDZPG,0,development
2552,3547-LQRIK,0,development
2553,9137-NOQKA,0,development
2554,5843-TTHGI,0,development
2555,1849-RJYIG,0,holdout
2556,8868-GAGIO,0,holdout
2557,4061-UKJWL,0,development
2558,5380-XPJNZ,0,development
2559,8263-QMNTJ,0,development
2560,8178-EYZUO,1,development
2561,3230-JCNZS,0,development
2562,0277-ORXQS,0,development
2563,5130-IEKQT,1,development
2564,3230-WYKIR,1,development
2565,7996-BPXHY,0,development
2566,3227-WLKLI,0,development
2567,0407-BDJKB,1,development
2568,2266-FUBDZ,0,development
2569,8237-ULIXL,0,holdout
2570,9600-UDOPK,1,development
2571,8216-AZUUZ,0,development
2572,9153-BTBVV,0,development
2573,4074-SJFFA,1,development
2574,3269-ATYWD,1,development
2575,5186-PEIZU,0,holdout
2576,1074-AMIOH,0,development
2577,4910-GMJOT,1,development
2578,0354-WYROK,1,holdout
2579,4361-FEBGN,0,development
2580,7748-UMTRK,0,holdout
2581,0380-ZCSBI,0,development
2582,7145-FEJWU,0,development
2583,6463-MVYRY,0,holdout
2584,3969-JQABI,0,holdout
2585,9624-EGDEQ,0,development
2586,1051-EQPZR,0,development
2587,5849-ASHZJ,0,holdout
2588,5780-INQIK,0,holdout
2589,7576-OYWBN,1,development
2590,4526-ZJJTM,0,development
2591,8384-FZBJK,0,holdout
2592,3750-RNQKR,0,development
2593,0962-CQPWQ,0,development
2594,3096-YXENJ,0,development
2595,1265-BCFEO,0,holdout
2596,5837-LXSDN,0,development
2597,5945-AZYHT,0,development
2598,8325-QRPZR,0,holdout
2599,6384-VMJHP,0,holdout
2600,2262-SLNVK,0,development
2601,7730-CLDSV,0,holdout
2602,1135-HIORI,0,development
2603,0164-APGRB,0,development
2604,6481-ESCNL,0,holdout
2605,1790-NESIO,0,holdout
2606,1550-EENBN,0,development
2607,5539-TMZLF,1,development
2608,4323-SADQS,1,development
2609,4446-BZKHU,1,development
2610,5202-IVJNU,1,development
2611,5976-JCJRH,1,holdout
2612,8198-RKSZG,0,development
2613,0137-OCGAB,1,development
2614,3351-NQLDI,1,development
2615,9297-EONCV,0,development
2616,7593-JNWRU,1,holdout
2617,4588-YBNIB,1,holdout
2618,1069-QJOEE,0,development
2619,3336-JORSO,1,development
2620,7799-DSEWS,0,development
2621,8766-PAFNE,0,development
2622,5315-CKEQK,0,development
2623,3130-ICDUP,0,holdout
2624,0820-FNRNX,0,development
2625,0880-FVFWF,0,development
2626,4611-ANLQC,0,development
2627,4213-HKBJO,0,development
2628,2792-LSHWX,0,development
2629,5028-GZLDO,1,development
2630,0014-BMAQU,0,development
2631,6861-XWTWQ,1,development
2632,9018-PCIOK,0,development
2633,4837-QUSFT,0,development
2634,6877-TJMBR,1,development
2635,9953-ZMKSM,0,holdout
2636,0907-HQNTS,0,holdout
2637,7665-NKLAV,0,development
2638,6769-DCQLI,1,holdout
2639,2433-KMEAS,1,holdout
2640,4391-LNRXK,0,holdout
2641,8250-ZNGGW,0,development
2642,2195-ZRVAX,1,development
2643,3550-SAHFP,1,development
2644,2011-TRQYE,1,development
2645,8562-GHPPI,0,development
2646,5893-PYOLZ,0,development
2647,4986-MXSFP,0,development
2648,6131-FOYAS,0,development
2649,3027-YNWZU,0,development
2650,5609-IMCGG,0,development
2651,4873-ILOLJ,1,development
2652,4727-MCYZG,0,holdout
2653,9481-WHGWY,0,holdout
2654,2725-KXXWT,1,development
2655,9565-DJPIB,1,development
2656,4328-VUFWD,0,development
2657,3301-LSLWQ,0,development
2658,7473-ZBDSN,0,development
2659,3166-PNEOF,0,development
2660,5639-NTUPK,0,holdout
2661,8780-YRMTT,0,holdout
2662,8348-HFYIV,1,development
2663,5140-FOMCQ,0,holdout
2664,6242-SGYTS,0,development
2665,8166-ORCHU,0,development
2666,8414-OOEEL,0,holdout
2667,8454-AATJP,0,development
2668,6849-WLEYG,1,development
2669,4659-NZRUF,1,development
2670,4531-AUZNK,0,development
2671,4191-XOVOM,0,development
2672,2150-OEGBV,0,development
2673,8429-XIBUM,1,development
2674,1855-CFULU,0,development
2675,4878-BUNFV,0,development
2676,1872-EBWSC,0,development
2677,2608-BHKFN,1,development
2678,7026-YMSBE,0,development
2679,7341-LXCAF,1,development
2680,6997-UVGOX,0,development
2681,9674-EHPPG,0,holdout
2682,9462-MJUAW,1,development
2683,8128-YVJRG,1,holdout
2684,5440-VHLUL,0,development
2685,5781-BKHOP,0,development
2686,4283-FUTGF,1,development
2687,5213-TWWJU,0,development
2688,1569-TTNYJ,1,development
2689,8628-MFKAX,0,development
2690,2397-BRLOM,1,development
2691,7629-WIXZF,0,holdout
2692,5445-GLVOT,0,development
2693,3976-HXHCE,0,development
2694,2466-NEJOJ,0,development
2695,0254-KCJGT,0,development
2696,5472-CVMDX,0,development
2697,6461-SZMCV,0,holdout
2698,8150-QUDFX,0,development
2699,9508-ILZDG,0,development
2700,2346-DJQTB,0,development
2701,1697-LYYYX,0,development
2702,1942-OQFRW,0,development
2703,4749-VFKVB,1,development
2704,9640-ZSLDC,0,development
2705,4231-LZUYM,0,development
2706,7598-UAASY,1,development
2707,7938-OUHIO,1,development
2708,8510-AWCXC,1,development
2709,6128-AQBMT,0,development
2710,3594-BDSOA,0,development
2711,0431-APWVY,1,development
2712,5133-VRSAB,0,holdout
2713,5996-DAOQL,0,development
2714,6838-YAUVY,0,development
2715,0484-JPBRU,0,holdout
2716,7883-ROJOC,0,development
2717,0244-LGNFY,0,development
2718,7274-CGTOD,0,development
2719,4295-YURET,0,development
2720,3426-NIYYL,1,development
2721,8225-BTJAU,1,development
2722,4635-EJYPD,0,holdout
2723,1866-ZSLJM,0,holdout
2724,4636-TVXVG,0,development
2725,4236-UJPWO,0,development
2726,9392-XBGTD,0,development
2727,3387-VATUS,1,development
2728,6402-SSEJG,0,holdout
2729,1143-NMNQJ,1,holdout
2730,1169-SAOCL,0,development
2731,1110-KYLGQ,0,holdout
2732,9929-PLVPA,0,development
2733,3518-PZXZQ,0,development
2734,2371-JUNGC,0,development
2735,7693-QPEFS,0,development
2736,0924-BJCRC,0,development
2737,5074-FBGHB,0,development
2738,2351-BKRZW,0,development
2739,4455-BFSPD,0,development
2740,0415-MOSGF,1,development
2741,1724-BQUHA,1,development
2742,3948-KXDUF,0,holdout
2743,2323-ARSVR,0,development
2744,0815-MFZGM,0,holdout
2745,4826-XTSOH,1,development
2746,5480-XTFFL,0,development
2747,8295-FHIVV,0,development
2748,2495-INZWQ,1,development
2749,9086-YJYXS,0,development
2750,1179-INLAT,0,development
2751,7909-FIOIY,0,development
2752,4139-SUGLD,1,development
2753,6857-VWJDT,1,holdout
2754,6351-SCJKT,0,development
2755,5468-BPMMO,0,development
2756,5624-BQSSA,1,development
2757,0197-PNKNK,0,development
2758,2439-QKJUL,0,development
2759,1194-SPVSP,0,development
2760,9534-NSXEM,0,development
2761,2408-WITXK,1,holdout
2762,8929-KSWIH,0,holdout
2763,2250-IVBWA,0,holdout
2764,1810-MVMAI,0,development
2765,9506-UXUSK,0,holdout
2766,1229-RCALF,0,development
2767,3572-UOLYZ,0,holdout
2768,1429-UYJSV,0,development
2769,5577-OTWWW,1,development
2770,6100-QQHEB,1,development
2771,6366-XIVKZ,0,development
2772,3470-OBUET,0,development
2773,2770-NSVDG,0,development
2774,9375-MHRRS,0,development
2775,2634-HCZGT,1,development
2776,7503-QQRVF,1,development
2777,4860-YZGZM,0,holdout
2778,6599-GZWCM,0,development
2779,2691-NZETQ,1,development
2780,4404-HIBDJ,1,development
2781,5533-NHFRF,0,development
2782,7037-MTYVW,0,development
2783,4760-THGOT,0,development
2784,7295-JOMMD,1,development
2785,4016-BJKTZ,0,holdout
2786,6584-VQMYT,0,development
2787,9838-BFCQT,0,development
2788,2790-XUYMV,0,holdout
2789,0581-MDMPW,0,holdout
2790,5013-SBUIH,1,development
2791,1023-BQXZE,0,development
2792,9163-GHAYE,0,development
2793,3904-UKFRE,0,development
2794,5353-WILCI,0,development
2795,0709-TVGUR,1,development
2796,0058-EVZWM,0,development
2797,6023-YEBUP,1,development
2798,7209-JCUDS,1,development
2799,7009-PCARS,0,development
2800,0519-DRGTI,0,development
2801,1017-FBQMM,0,holdout
2802,3001-CBHLQ,1,development
2803,1985-MBRYP,0,development
2804,6158-DWPZT,1,holdout
2805,9372-TXXPS,0,development
2806,3259-QMXUN,0,holdout
2807,1015-JPFYW,0,development
2808,6645-MXQJT,0,development
2809,4360-QRAVE,0,holdout
2810,8433-WPJTV,0,development
2811,5804-JMYIO,0,development
2812,3763-GCZHZ,1,holdout
2813,6484-LATFU,0,development
2814,7599-NTMDP,0,development
2815,0772-GYEQQ,1,development
2816,0536-ACXIP,0,development
2817,0936-NQLJU,0,development
2818,4831-EOBFE,1,development
2819,1575-KRZZE,0,development
2820,3251-YMVWZ,0,holdout
2821,4102-OQUPX,1,development
2822,9170-GYZJC,1,development
2823,4884-LEVMQ,0,development
2824,8857-CUPFQ,0,development
2825,7610-TVOPG,0,development
2826,3638-DIMPH,0,development
2827,1845-ZLLIG,0,development
2828,8559-WNQZS,0,development
2829,3999-QGRJH,1,development
2830,1699-UOTXU,0,holdout
2831,2454-RPBRZ,1,holdout
2832,0635-WKOLD,0,development
2833,5993-JSUWV,0,development
2834,4518-FZBSX,0,development
2835,5387-ASZNZ,0,development
2836,6988-CJEYV,0,holdout
2837,2002-MZHWP,1,holdout
2838,3097-FQTVJ,0,development
2839,5465-BUBFA,0,development
2840,7299-GNVPL,0,development
2841,9743-DQKQW,0,development
2842,1215-VFYVK,0,development
2843,9371-BITHB,0,development
2844,2265-CYWIV,1,holdout
2845,9093-FPDLG,0,development
2846,0541-FITGH,0,development
2847,6985-HAYWX,0,holdout
2848,7508-KBIMB,0,development
2849,6838-HVLXG,0,development
2850,2277-DJJDL,0,development
2851,1897-OKVMW,0,development
2852,5485-ITNPC,0,development
2853,0233-FTHAV,0,holdout
2854,4644-PIZRT,0,development
2855,8922-NPKBJ,0,development
2856,2740-TVLFN,0,development
2857,7771-CFQRQ,0,development
2858,9512-PHSMG,0,development
2859,6963-EZQEE,0,development
2860,2452-KDRRH,0,holdout
2861,2004-OCQXK,1,holdout
2862,5027-QPKTE,1,development
2863,4146-SVFUD,0,development
2864,1564-HJUVY,0,development
2865,3617-XLSGQ,0,development
2866,7517-LDMPS,0,holdout
2867,7244-KXYZN,0,development
2868,5226-NOZFC,0,development
2869,2672-HUYVI,1,development
2870,1400-WIVLL,0,development
2871,7508-MYBOG,1,development
2872,8148-NLEGT,0,development
2873,0148-DCDOS,1,development
2874,8347-GDTMP,0,development
2875,9992-RRAMN,1,holdout
2876,6746-WAUWT,0,holdout
2877,0310-MVLET,1,development
2878,0428-IKYCP,0,development
2879,4550-VBOFE,1,development
2880,2187-PKZAY,0,development
2881,4003-OCTMP,0,holdout
2882,6652-YFFJO,0,holdout
2883,7225-IILWY,0,development
2884,5248-RPYWW,0,development
2885,7923-IYJWY,0,holdout
2886,3170-GWYKC,0,holdout
2887,5696-QURRL,1,holdout
2888,7409-KIUTL,1,development
2889,9830-ECLEN,0,development
2890,1732-VHUBQ,1,development
2891,0495-RVCBF,1,development
2892,2668-TZSPS,0,development
2893,7854-EDSSA,1,holdout
2894,8869-TORSS,1,development
2895,7446-SFAOA,0,development
2896,9522-ZSINC,0,development
2897,8234-GSZYK,0,holdout
2898,6505-OZNPG,0,development
2899,6164-HAQTX,0,development
2900,0679-IDSTG,1,development
2901,7765-LWVVH,0,development
2902,1658-TJVOA,0,holdout
2903,0953-LGOVU,0,development
2904,2115-BFTIW,1,development
2905,4692-NNQRU,0,development
2906,7742-MYPGI,0,development
2907,0611-DFXKO,1,development
2908,7780-OTDSO,1,development
2909,9619-GSATL,0,holdout
2910,5622-UEJFI,0,holdout
2911,9747-DDZOS,1,holdout
2912,0674-DGMAQ,0,development
2913,6203-HBZPA,0,development
2914,0484-FFVBJ,0,development
2915,0301-FIDRB,0,development
2916,4139-JPIAM,0,development
2917,2181-TIDSV,0,development
2918,2761-XECQW,0,development
2919,1936-CZAKF,0,holdout
2920,9453-PATOS,0,holdout
2921,0564-JJHGS,1,holdout
2922,3348-CFRNX,1,development
2923,4402-FTBXC,0,holdout
2924,1428-GTBJJ,1,development
2925,2931-XIQBR,0,development
2926,0106-UGRDO,0,development
2927,5542-TBBWB,0,development
2928,1930-QPBVZ,0,development
2929,2606-PKWJB,0,development
2930,5322-ZSMZY,0,development
2931,8059-UDZFY,0,development
2932,7740-BTPUX,0,development
2933,5220-AGAAX,0,development
2934,0208-BPQEJ,0,development
2935,9435-JMLSX,0,holdout
2936,3352-ALMCK,0,development
2937,5312-IRCFR,0,development
2938,5294-IMHHT,0,holdout
2939,8802-UNOJF,1,development
2940,6313-GIDIT,1,development
2941,6176-YJWAS,0,holdout
2942,5310-NOOVA,0,development
2943,4526-EXKKN,0,development
2944,5311-IHLEI,0,development
2945,3987-KQDDU,0,development
2946,3404-JNXAX,0,development
2947,5131-PONJI,0,development
2948,2845-AFFTX,1,holdout
2949,3489-VSFRD,0,holdout
2950,3345-JHUEO,0,development
2951,5815-HGGHV,0,development
2952,5260-UMPWX,0,development
2953,2249-YPRNG,1,development
2954,7410-YTJIK,1,development
2955,4626-GYCZP,1,holdout
2956,5649-RXQTV,0,holdout
2957,2674-MIAHT,0,holdout
2958,2576-HXMPA,0,development
2959,7587-AOVVU,0,development
2960,5590-BYNII,1,development
2961,6898-MDLZW,0,development
2962,3237-AJGEH,1,development
2963,4707-YNOQA,0,development
2964,9357-UJRUN,0,development
2965,1591-NFNLQ,1,development
2966,8648-PFRMP,0,development
2967,7663-CUXZB,0,development
2968,0258-NOKBL,0,development
2969,1163-VIPRI,0,development
2970,2815-CPTUL,1,development
2971,9348-ROUAI,0,development
2972,9443-JUBUO,0,development
2973,0596-BQCEQ,1,development
2974,1481-ZUWZA,1,development
2975,3043-TYBNO,0,holdout
2976,4830-FAXFM,0,holdout
2977,5906-BFOZT,0,development
2978,2960-NKRSO,0,development
2979,8996-ZROXE,0,development
2980,5598-IKHQQ,0,development
2981,0397-ZXWQF,0,development
2982,5266-PFRQK,0,development
2983,4674-HGNUA,0,development
2984,6765-MBQNU,0,holdout
2985,9786-IJYDL,0,development
2986,1303-SRDOK,0,development
2987,3769-MHZNV,0,development
2988,6295-OSINB,0,development
2989,3308-MHOOC,0,development
2990,2309-OSFEU,1,development
2991,2207-QPJED,0,development
2992,4177-JPDFU,0,holdout
2993,2239-CFOUJ,0,holdout
2994,8046-DNVTL,0,development
2995,2209-XADXF,0,holdout
2996,6620-JDYNW,0,development
2997,1891-FZYSA,1,holdout
2998,4770-UEZOX,0,development
2999,1038-RQOST,0,development
3000,7613-LLQFO,1,development
3001,4568-TTZRT,0,development
3002,9513-DXHDA,0,development
3003,2640-PMGFL,1,development
3004,3801-HMYNL,1,development
3005,0516-QREYC,0,development
3006,9685-WKZGT,1,development
3007,6022-UGGSO,1,development
3008,8084-OIVBS,0,development
3009,8896-BQTTI,0,holdout
3010,3865-QBWSJ,0,development
3011,3352-RICWQ,0,development
3012,2160-GPFXD,0,development
3013,2065-MMKGR,0,development
3014,5857-TYBCJ,0,development
3015,1498-NHTLT,0,development
3016,4484-CGXFK,1,development
3017,1402-PTHGN,0,holdout
3018,4176-RELJR,0,holdout
3019,6214-EDAKZ,1,development
3020,5199-FPUSP,0,development
3021,6377-KSLXC,0,development
3022,1796-JANOW,0,holdout
3023,0238-WHBIQ,0,development
3024,8735-NBLWT,0,development
3025,6651-RLGGM,0,development
3026,6127-ISGTU,1,development
3027,1614-JBEBI,0,development
3028,8740-XLHDR,1,development
3029,1208-DNHLN,1,development
3030,1761-AEZZR,1,development
3031,3923-CSIHK,1,holdout
3032,5696-EXCYS,0,development
3033,5795-KTGUD,0,development
3034,7120-RFMVS,1,development
3035,7924-GJZFI,0,development
3036,4702-HDRKD,0,development
3037,8512-WIWYV,0,holdout
3038,5897-ZYEKH,0,holdout
3039,5456-ITGIC,0,holdout
3040,7317-GGVPB,1,holdout
3041,1406-PUQVY,0,development
3042,1322-AGOQM,1,holdout
3043,3677-IYRBF,1,development
3044,5692-FPTAH,1,development
3045,9114-AAFQH,0,holdout
3046,8715-KKTFG,0,development
3047,1550-LOAHA,1,development
3048,1728-BQDMA,0,development
3049,0268-QKIWO,1,holdout
3050,0876-WDUUZ,1,holdout
3051,5117-ZSMHQ,0,development
3052,5151-HQRDG,0,development
3053,0960-HUWBM,0,holdout
3054,6465-GSRCL,0,development
3055,0617-FHSGK,1,development
3056,0263-FJTQO,0,development
3057,7319-ZNRTR,0,holdout
3058,2858-MOFSQ,1,development
3059,7503-EPSZW,0,holdout
3060,7089-XXAYG,0,holdout
3061,8118-LSUEL,1,development
3062,8070-AAWZP,0,holdout
3063,1666-JXLKU,0,development
3064,7855-DIWPO,0,development
3065,5133-POWUA,0,development
3066,5652-MSDEY,0,development
3067,7005-CCBKV,1,development
3068,1810-BOHSY,0,development
3069,1784-BXEFA,0,development
3070,7351-MHQVU,0,development
3071,9224-VTYID,0,development
3072,9500-IWPXQ,0,holdout
3073,5762-TJXGK,0,holdout
3074,4504-YOULA,0,development
3075,5569-IDSEY,0,holdout
3076,4250-FDVOU,1,development
3077,7284-ZZLOH,0,development
3078,5277-ZLOOR,1,development
3079,2141-RRYGO,1,holdout
3080,1777-JYQPJ,0,development
3081,6376-GAHQE,1,holdout
3082,3401-URHDA,0,development
3083,1599-EAHXY,0,development
3084,8631-XVRZL,0,development
3085,5052-PNLOS,1,development
3086,3853-LYGAM,0,holdout
3087,6979-ZNSFF,1,development
3088,5751-USDBL,0,holdout
3089,5680-LQOGP,0,holdout
3090,2386-LAHRK,1,development
3091,8189-DUKMV,0,development
3092,6032-IGALN,1,development
3093,9931-DCEZH,0,development
3094,1898-JSNDC,0,development
3095,0315-LVCRK,0,development
3096,3911-RSNHI,0,development
3097,2410-CIYFZ,0,holdout
3098,4248-HCETZ,1,development
3099,5505-OVWQW,0,holdout
3100,7271-AJDTL,0,development
3101,1867-TJHTS,0,holdout
3102,0516-WJVXC,1,development
3103,9174-FKWZE,1,development
3104,6860-YRJZP,0,development
3105,4429-WYGFR,0,development
3106,2817-LVCPP,0,development
3107,5038-ETMLM,0,development
3108,5056-FIMPT,0,holdout
3109,4521-WFJAI,0,development
3110,6569-KTMDU,0,development
3111,8809-RIHDD,1,holdout
3112,8809-XKHMD,0,development
3113,0396-YCHWO,0,development
3114,0867-LDTTC,0,development
3115,4822-NGOCH,1,development
3116,9391-DXGGG,0,development
3117,9844-FELAJ,0,development
3118,2122-SZZZD,0,development
3119,5307-DZCVC,1,development
3120,3148-AOIQT,0,development
3121,8679-JOEVF,1,holdout
3122,8395-ETZKQ,0,development
3123,6692-YQHXC,0,development
3124,3889-VWBID,0,development
3125,5222-JCXZT,0,holdout
3126,9754-CLVZW,0,development
3127,1432-FPAXX,1,holdout
3128,2739-CCZMB,0,development
3129,7080-TNUWP,0,development
3130,0496-AHOOK,0,development
3131,8336-TAVKX,0,development
3132,2468-SJFLM,0,development
3133,3181-VTHOE,0,development
